#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
54.16819  -54.00416 21.09335  20.86889  0.09894   0.05461   42.92256  61.03369  0.40871   1.09174   62.53413  0.34736   2.00000   2.02994  
55.14985  -53.91013 23.02268  22.71455  0.68253   0.37672   9.62015   48.20918  -1.46404  -1.99169  44.75346  2.09017   2.00000   2.89289  
54.11396  -54.19575 22.87336  22.58178  0.20684   0.11416   10.71184  61.81683  -0.03603  0.30194   62.08274  1.83723   2.00000   2.71577  
53.99056  -53.96382 23.50532  23.13297  0.03660   0.02020   6.60047   55.42044  0.53776   -1.05288  54.90531  3.28481   2.00000   3.84577  
54.09293  -53.98934 20.33869  19.91377  0.05566   0.03072   84.51060  60.22247  0.19786   1.59550   62.01583  0.15407   2.00000   2.00593  
54.51208  -54.17329 23.68854  23.28823  0.34676   0.19139   5.81490   58.98385  -6.69371  3.27695   55.56709  3.82428   2.00000   4.31568  
54.17188  -54.13945 22.78332  22.50139  0.17210   0.09499   11.37275  64.42177  -0.05608  -4.84085  59.52484  1.70986   2.00000   2.63128  
53.69534  -53.97954 21.82994  21.62186  0.18028   0.09950   24.56727  53.53941  0.29864   -2.18620  51.65185  0.67853   2.00000   2.11197  
54.09450  -54.09496 23.68225  23.28296  0.10998   0.06070   5.84156   54.44518  0.24691   -2.44514  52.24695  3.80334   2.00000   4.29714  
53.77833  -54.14478 22.56117  22.30067  0.19462   0.10742   13.77943  54.23576  -0.08107  -2.05522  52.09947  1.35807   2.00000   2.41751  
54.01365  -54.18753 23.86762  23.43867  0.18770   0.10360   5.05375   62.95354  5.71519   -0.04441  68.62432  4.52547   2.00000   4.94771  
53.27635  -54.12920 22.48832  22.23446  0.44391   0.24501   14.57508  65.45580  -1.14505  -1.58413  62.72661  1.26960   2.00000   2.36894  
54.00278  -53.65164 23.24166  22.90656  0.34836   0.19227   8.04146   56.93184  2.74395   -3.06328  56.61251  2.59178   2.00000   3.27373  
54.01371  -53.98301 23.47330  23.10549  0.01880   0.01038   6.73947   57.99867  -7.99728  -1.00605  48.99534  3.20368   2.00000   3.77671  
54.04871  -54.06825 22.42183  22.17338  0.07400   0.04084   15.30909  59.71965  -1.60981  1.11752   59.22735  1.19691   2.00000   2.33079  
54.18886  -54.14380 23.29021  22.94828  0.18154   0.10020   7.69845   56.45843  3.82090   -0.22473  60.05461  2.73096   2.00000   3.38499  
54.16999  -54.33358 21.22938  21.02386  0.34810   0.19213   37.41908  48.66819  0.29388   -0.45533  48.50674  0.40953   2.00000   2.04150  
54.13896  -53.99916 22.22542  21.99189  0.08168   0.04508   17.54647  58.32397  0.17506   -1.80740  56.69162  1.01618   2.00000   2.24335  
53.97918  -53.99971 22.84501  22.55653  0.01224   0.00676   10.91940  53.55171  0.07964   4.49545   58.12681  1.79540   2.00000   2.68765  
54.01803  -53.90622 23.62767  23.23729  0.09438   0.05209   6.07262   57.39901  -0.40547  -0.65508  56.33846  3.63035   2.00000   4.14481  
54.13429  -53.95630 21.53791  21.34199  0.09026   0.04982   30.37714  49.78301  0.37712   -0.01322  50.14691  0.52595   2.00000   2.06800  
53.97149  -53.96132 23.25533  22.91831  0.04216   0.02327   7.94488   74.19405  2.25638   1.68405   78.13448  2.62963   2.00000   3.30378  
54.17313  -54.03248 22.43834  22.18855  0.10678   0.05893   15.12676  65.68219  0.56770   0.27802   66.52791  1.21424   2.00000   2.33974  
